,Dist,Energy,NT,TH
443,0.000832329948342,225.373737374,0.000832329948342,0.000832329948342
444,0.00082552178316,225.874579125,0.00082552178316,0.00082552178316
445,0.000818784201164,226.375420875,0.000818784201164,0.000818784201164
446,0.000812116316847,226.876262626,0.000812116316847,0.000812116316847
447,0.000805517257733,227.377104377,0.000805517257733,0.000805517257733
448,0.000798986164153,227.877946128,0.000798986164153,0.000798986164153
449,0.000792522189034,228.378787879,0.000792522189034,0.000792522189034
450,0.000786124497683,228.87962963,0.000786124497683,0.000786124497683
451,0.000779792267583,229.38047138,0.000779792267583,0.000779792267583
452,0.00077352468819,229.881313131,0.00077352468819,0.00077352468819
453,0.00076732096073,230.382154882,0.00076732096073,0.00076732096073
454,0.000761180298002,230.882996633,0.000761180298002,0.000761180298002
455,0.000755101924193,231.383838384,0.000755101924193,0.000755101924193
456,0.000749085074679,231.884680135,0.000749085074679,0.000749085074679
457,0.000743128995848,232.385521886,0.000743128995848,0.000743128995848
458,0.000737232944916,232.886363636,0.000737232944916,0.000737232944916
459,0.000731396189744,233.387205387,0.000731396189744,0.000731396189744
460,0.000725618008672,233.888047138,0.000725618008672,0.000725618008672
461,0.000719897690336,234.388888889,0.000719897690336,0.000719897690336
462,0.000714234533511,234.88973064,0.000714234533511,0.000714234533511
463,0.000708627846936,235.390572391,0.000708627846936,0.000708627846936
464,0.000703076949156,235.891414141,0.000703076949156,0.000703076949156
465,0.000697581168363,236.392255892,0.000697581168363,0.000697581168363
466,0.000692139842237,236.893097643,0.000692139842237,0.000692139842237
467,0.000686752317792,237.393939394,0.000686752317792,0.000686752317792
468,0.000681417951231,237.894781145,0.000681417951231,0.000681417951231
469,0.000676136107788,238.395622896,0.000676136107788,0.000676136107788
470,0.000670906161592,238.896464646,0.000670906161592,0.000670906161592
471,0.000665727495519,239.397306397,0.000665727495519,0.000665727495519
472,0.000660599501051,239.898148148,0.000660599501051,0.000660599501051
473,0.000655521578142,240.398989899,0.000655521578142,0.000655521578142
474,0.000650493135082,240.89983165,0.000650493135082,0.000650493135082
475,0.00064551358836,241.400673401,0.00064551358836,0.00064551358836
476,0.000640582362539,241.901515152,0.000640582362539,0.000640582362539
477,0.000635698890126,242.402356902,0.000635698890126,0.000635698890126
478,0.000630862611445,242.903198653,0.000630862611445,0.000630862611445
479,0.000626072974514,243.404040404,0.000626072974514,0.000626072974514
480,0.000621329434925,243.904882155,0.000621329434925,0.000621329434925
481,0.000616631455724,244.405723906,0.000616631455724,0.000616631455724
482,0.000611978507293,244.906565657,0.000611978507293,0.000611978507293
483,0.000607370067237,245.407407407,0.000607370067237,0.000607370067237
484,0.000602805620269,245.908249158,0.000602805620269,0.000602805620269
485,0.0005982846581,246.409090909,0.0005982846581,0.0005982846581
486,0.000593806679332,246.90993266,0.000593806679332,0.000593806679332
487,0.000589371189346,247.410774411,0.000589371189346,0.000589371189346
488,0.000584977700201,247.911616162,0.000584977700201,0.000584977700201
489,0.000580625730531,248.412457912,0.000580625730531,0.000580625730531
490,0.000576314805438,248.913299663,0.000576314805438,0.000576314805438
491,0.000572044456399,249.414141414,0.000572044456399,0.000572044456399
492,0.000567814221164,249.914983165,0.000567814221164,0.000567814221164
493,0.000563623643661,250.415824916,0.000563623643661,0.000563623643661
494,0.000559472273901,250.916666667,0.000559472273901,0.000559472273901
495,0.000555359667882,251.417508418,0.000555359667882,0.000555359667882
496,0.000551285387505,251.918350168,0.000551285387505,0.000551285387505
497,0.000547249000476,252.419191919,0.000547249000476,0.000547249000476
498,0.000543250080222,252.92003367,0.000543250080222,0.000543250080222
499,0.000539288205804,253.420875421,0.000539288205804,0.000539288205804
500,0.00053536296183,253.921717172,0.00053536296183,0.00053536296183
501,0.000531473938374,254.422558923,0.000531473938374,0.000531473938374
502,0.00052762073089,254.923400673,0.00052762073089,0.00052762073089
503,0.000523802940132,255.424242424,0.000523802940132,0.000523802940132
504,0.000520020172078,255.925084175,0.000520020172078,0.000520020172078
505,0.000516272037845,256.425925926,0.000516272037845,0.000516272037845
506,0.000512558153618,256.926767677,0.000512558153618,0.000512558153618
507,0.000508878140572,257.427609428,0.000508878140572,0.000508878140572
508,0.000505231624796,257.928451178,0.000505231624796,0.000505231624796
509,0.000501618237224,258.429292929,0.000501618237224,0.000501618237224
510,0.000498037613557,258.93013468,0.000498037613557,0.000498037613557
511,0.0004944893942,259.430976431,0.0004944893942,0.0004944893942
512,0.000490973224184,259.931818182,0.000490973224184,0.000490973224184
513,0.000487488753105,260.432659933,0.000487488753105,0.000487488753105
514,0.000484035635051,260.933501684,0.000484035635051,0.000484035635051
515,0.000480613528542,261.434343434,0.000480613528542,0.000480613528542
516,0.000477222096457,261.935185185,0.000477222096457,0.000477222096457
517,0.000473861005978,262.436026936,0.000473861005978,0.000473861005978
518,0.000470529928522,262.936868687,0.000470529928522,0.000470529928522
519,0.00046722853968,263.437710438,0.00046722853968,0.00046722853968
520,0.00046395651916,263.938552189,0.00046395651916,0.00046395651916
521,0.00046071355072,264.439393939,0.00046071355072,0.00046071355072
522,0.000457499322115,264.94023569,0.000457499322115,0.000457499322115
523,0.000454313525039,265.441077441,0.000454313525039,0.000454313525039
524,0.000451155855063,265.941919192,0.000451155855063,0.000451155855063
525,0.000448026011585,266.442760943,0.000448026011585,0.000448026011585
526,0.00044492369777,266.943602694,0.00044492369777,0.00044492369777
527,0.0004418486205,267.444444444,0.0004418486205,0.0004418486205
528,0.000438800490317,267.945286195,0.000438800490317,0.000438800490317
529,0.000435779021374,268.446127946,0.000435779021374,0.000435779021374
530,0.000432783931379,268.946969697,0.000432783931379,0.000432783931379
531,0.000429814941549,269.447811448,0.000429814941549,0.000429814941549
532,0.000426871776558,269.948653199,0.000426871776558,0.000426871776558
533,0.000423954164484,270.449494949,0.000423954164484,0.000423954164484
534,0.00042106183677,270.9503367,0.00042106183677,0.00042106183677
535,0.000418194528165,271.451178451,0.000418194528165,0.000418194528165
536,0.000415351976686,271.952020202,0.000415351976686,0.000415351976686
537,0.000412533923569,272.452861953,0.000412533923569,0.000412533923569
538,0.000409740113221,272.953703704,0.000409740113221,0.000409740113221
539,0.00040697029318,273.454545455,0.00040697029318,0.00040697029318
540,0.000404224214066,273.955387205,0.000404224214066,0.000404224214066
541,0.000401501629544,274.456228956,0.000401501629544,0.000401501629544
542,0.000398802296276,274.957070707,0.000398802296276,0.000398802296276
543,0.000396125973881,275.457912458,0.000396125973881,0.000396125973881
544,0.000393472424893,275.958754209,0.000393472424893,0.000393472424893
545,0.000390841414725,276.45959596,0.000390841414725,0.000390841414725
546,0.00038823271162,276.96043771,0.00038823271162,0.00038823271162
547,0.000385646086621,277.461279461,0.000385646086621,0.000385646086621
548,0.000383081313527,277.962121212,0.000383081313527,0.000383081313527
549,0.000380538168857,278.462962963,0.000380538168857,0.000380538168857
550,0.00037801643181,278.963804714,0.00037801643181,0.00037801643181
551,0.000375515884232,279.464646465,0.000375515884232,0.000375515884232
552,0.000373036310575,279.965488215,0.000373036310575,0.000373036310575
553,0.000370577497866,280.466329966,0.000370577497866,0.000370577497866
554,0.000368139235669,280.967171717,0.000368139235669,0.000368139235669
555,0.000365721316048,281.468013468,0.000365721316048,0.000365721316048
556,0.000363323533541,281.968855219,0.000363323533541,0.000363323533541
557,0.000360945685116,282.46969697,0.000360945685116,0.000360945685116
558,0.000358587570145,282.970538721,0.000358587570145,0.000358587570145
559,0.000356248990369,283.471380471,0.000356248990369,0.000356248990369
560,0.000353929749868,283.972222222,0.000353929749868,0.000353929749868
561,0.000351629655024,284.473063973,0.000351629655024,0.000351629655024
562,0.000349348514496,284.973905724,0.000349348514496,0.000349348514496
563,0.000347086139186,285.474747475,0.000347086139186,0.000347086139186
564,0.000344842342211,285.975589226,0.000344842342211,0.000344842342211
565,0.00034261693887,286.476430976,0.00034261693887,0.00034261693887
566,0.000340409746617,286.977272727,0.000340409746617,0.000340409746617
567,0.000338220585033,287.478114478,0.000338220585033,0.000338220585033
568,0.000336049275795,287.978956229,0.000336049275795,0.000336049275795
569,0.00033389564265,288.47979798,0.00033389564265,0.00033389564265
570,0.000331759511387,288.980639731,0.000331759511387,0.000331759511387
571,0.000329640709809,289.481481481,0.000329640709809,0.000329640709809
572,0.000327539067708,289.982323232,0.000327539067708,0.000327539067708
573,0.000325454416838,290.483164983,0.000325454416838,0.000325454416838
574,0.000323386590887,290.984006734,0.000323386590887,0.000323386590887
575,0.000321335425453,291.484848485,0.000321335425453,0.000321335425453
576,0.000319300758023,291.985690236,0.000319300758023,0.000319300758023
577,0.000317282427938,292.486531987,0.000317282427938,0.000317282427938
578,0.000315280276381,292.987373737,0.000315280276381,0.000315280276381
579,0.000313294146342,293.488215488,0.000313294146342,0.000313294146342
580,0.000311323882601,293.989057239,0.000311323882601,0.000311323882601
581,0.000309369331702,294.48989899,0.000309369331702,0.000309369331702
582,0.000307430341933,294.990740741,0.000307430341933,0.000307430341933
583,0.000305506763297,295.491582492,0.000305506763297,0.000305506763297
584,0.000303598447496,295.992424242,0.000303598447496,0.000303598447496
585,0.000301705247906,296.493265993,0.000301705247906,0.000301705247906
586,0.000299827019557,296.994107744,0.000299827019557,0.000299827019557
587,0.000297963619109,297.494949495,0.000297963619109,0.000297963619109
588,0.000296114904832,297.995791246,0.000296114904832,0.000296114904832
589,0.000294280736588,298.496632997,0.000294280736588,0.000294280736588
590,0.000292460975806,298.997474747,0.000292460975806,0.000292460975806
591,0.000290655485466,299.498316498,0.000290655485466,0.000290655485466
592,0.000288864130075,299.999158249,0.000288864130075,0.000288864130075
593,0.000287086775652,300.5,0.000287086775652,0.000287086775652
